Spikeling Vm,Stimulus,Total Current Input,Synapse 1 Vm,Synapse 1 Input,Synapse 2 Vm,Synapse 2 Input
-54.84,30.0,50.74,1.0,48.32,-96.0,0.0
-52.58,30.0,55.98,13.0,50.77,-95.0,0.0
-50.23,30.0,55.22,34.0,53.01,-96.0,0.0
-47.69,30.0,54.95,-63.0,52.74,-96.0,0.0
-44.59,30.0,57.68,-62.0,52.48,-95.0,0.0
-41.41,30.0,54.47,-61.0,52.22,-96.0,0.0
-37.56,30.0,56.2,-60.0,51.96,-95.0,0.0
-32.91,30.0,56.94,-60.0,51.7,-95.0,0.0
-27.57,30.0,53.67,-58.0,51.44,-96.0,0.0
-20.78,30.0,54.41,-58.0,51.18,-96.0,0.0
-11.72,30.0,56.15,-57.0,50.92,-95.0,0.0
0.35,30.0,52.69,-57.0,50.67,-96.0,0.0
17.97,30.0,53.43,-56.0,50.42,-96.0,0.0
-65.0,30.0,56.18,-55.0,50.16,-95.0,0.0
-63.89,30.0,51.92,-55.0,49.91,-96.0,0.0
-62.82,30.0,51.67,-53.0,49.66,-96.0,0.0
-61.47,30.0,54.46,-52.0,49.42,-95.0,0.0
-60.43,30.0,51.21,-52.0,49.17,-96.0,0.0
-59.39,30.0,50.96,-50.0,48.92,-96.0,0.0
-58.05,30.0,53.71,-49.0,48.68,-95.0,0.0
-56.99,30.0,50.47,-48.0,48.43,-96.0,0.0
-55.71,30.0,52.22,-47.0,48.19,-95.0,0.0
-54.38,30.0,51.98,-46.0,47.95,-95.0,0.0
-53.18,30.0,49.73,-43.0,47.71,-96.0,0.0
-51.72,30.0,51.49,-39.0,47.47,-96.0,0.0
-50.06,30.0,52.25,-38.0,47.24,-95.0,0.0
-48.57,30.0,49.01,-35.0,47.0,-96.0,0.0
-46.73,30.0,50.77,-32.0,46.76,-96.0,0.0
-44.69,30.0,50.53,-29.0,46.53,-95.0,0.0
-42.59,30.0,48.34,-26.0,46.3,-96.0,0.0
-39.63,30.0,53.73,-18.0,48.68,-95.0,0.0
-36.02,30.0,55.03,-5.0,51.0,-95.0,0.0
-31.68,30.0,55.26,5.0,53.22,-96.0,0.0
-25.79,30.0,60.65,20.0,55.62,-95.0,0.0
-18.26,30.0,61.09,43.0,57.86,-95.0,0.0
-8.42,30.0,59.8,-63.0,57.57,-96.0,0.0
5.57,30.0,62.5,-62.0,57.28,-95.0,0.0
26.27,30.0,61.21,-62.0,57.0,-95.0,0.0
-65.0,30.0,58.92,-62.0,56.71,-96.0,0.0
-63.56,30.0,59.63,-62.0,56.43,-96.0,0.0
-62.06,30.0,60.4,-61.0,56.15,-95.0,0.0
-60.76,30.0,58.32,-61.0,55.87,-96.0,0.0
-59.37,30.0,59.03,-61.0,55.59,-96.0,0.0
-57.88,30.0,59.75,-59.0,55.31,-95.0,0.0
-56.56,30.0,57.47,-60.0,55.03,-96.0,0.0
-55.02,30.0,58.98,-59.0,54.76,-95.0,0.0
-53.42,30.0,58.71,-59.0,54.48,-95.0,0.0
-51.93,30.0,56.43,-58.0,54.21,-96.0,0.0
-50.05,30.0,59.15,-58.0,53.94,-95.0,0.0
-48.21,30.0,56.88,-57.0,53.67,-95.0,0.0
-46.3,30.0,55.6,-57.0,53.4,-96.0,0.0
-43.86,30.0,58.39,-57.0,53.13,-95.0,0.0
-41.33,30.0,55.91,-56.0,52.87,-95.0,0.0
-38.5,30.0,54.85,-56.0,52.6,-96.0,0.0
-34.87,30.0,57.58,-55.0,52.34,-95.0,0.0
-30.71,30.0,55.31,-55.0,52.08,-96.0,0.0
-25.68,30.0,54.05,-54.0,51.82,-96.0,0.0
-18.99,30.0,56.78,-53.0,51.56,-95.0,0.0
-10.37,30.0,54.52,-53.0,51.3,-96.0,0.0
1.42,30.0,53.26,-52.0,51.05,-96.0,0.0
18.97,30.0,56.0,-50.0,50.79,-95.0,0.0
-65.0,30.0,54.94,-50.0,50.54,-95.0,0.0
-64.69,30.0,52.74,-49.0,50.28,-96.0,0.0
-64.18,30.0,54.69,-48.0,50.03,-96.0,0.0
-63.61,30.0,55.23,-47.0,49.78,-95.0,0.0
-63.37,30.0,51.98,-46.0,49.53,-96.0,0.0
-63.04,30.0,52.72,-44.0,49.29,-96.0,0.0
-62.64,30.0,53.47,-41.0,49.04,-95.0,0.0
-62.45,30.0,51.22,-39.0,48.79,-96.0,0.0
-61.97,30.0,53.97,-37.0,48.55,-95.0,0.0
-61.71,30.0,51.72,-35.0,48.31,-95.0,0.0
-61.57,30.0,50.47,-31.0,48.07,-96.0,0.0
-61.24,30.0,52.23,-28.0,47.83,-95.0,0.0
-60.91,30.0,52.04,-24.0,47.59,-95.0,0.0
-60.55,30.0,52.3,-19.0,50.05,-96.0,0.0
-59.73,30.0,56.71,-5.0,52.47,-95.0,0.0
-58.75,30.0,58.12,7.0,54.88,-95.0,0.0
-57.61,30.0,59.34,20.0,57.11,-96.0,0.0
-55.88,30.0,64.73,43.0,59.51,-94.0,0.0
-54.4,30.0,61.43,-63.0,59.21,-96.0,0.0
-52.85,30.0,61.13,-63.0,58.91,-96.0,0.0
-50.91,30.0,63.83,-62.0,58.62,-95.0,0.0
-49.01,30.0,61.73,-62.0,58.32,-95.0,0.0
-47.05,30.0,60.23,-62.0,58.03,-96.0,0.0
-44.69,30.0,61.99,-62.0,57.74,-95.0,0.0
-42.04,30.0,61.7,-62.0,57.45,-95.0,0.0
-39.2,30.0,59.41,-62.0,57.17,-96.0,0.0
-35.58,30.0,62.12,-62.0,56.88,-95.0,0.0
-31.36,30.0,60.83,-61.0,56.6,-95.0,0.0
-26.38,30.0,58.54,-61.0,56.31,-96.0,0.0
-19.78,30.0,61.25,-61.0,56.03,-95.0,0.0
-11.22,30.0,59.97,-61.0,55.75,-95.0,0.0
0.36,30.0,57.89,-61.0,55.47,-96.0,0.0
17.38,30.0,59.4,-61.0,55.2,-96.0,0.0
-65.0,30.0,60.12,-60.0,54.92,-95.0,0.0
-64.58,30.0,57.1,-60.0,54.65,-96.0,0.0
-64.09,30.0,57.82,-59.0,54.37,-96.0,0.0
-63.4,30.0,59.75,-59.0,54.1,-95.0,0.0
-63.03,30.0,56.47,-58.0,53.83,-96.0,0.0
-62.69,30.0,56.19,-58.0,53.56,-96.0,0.0
-61.96,30.0,59.92,-58.0,53.29,-95.0,0.0
-61.65,30.0,55.65,-57.0,53.03,-96.0,0.0
-61.35,30.0,55.37,-57.0,52.76,-96.0,0.0
-60.7,30.0,58.9,-57.0,52.5,-95.0,0.0
-60.45,30.0,54.64,-57.0,52.24,-96.0,0.0
-60.2,30.0,54.43,-56.0,51.97,-96.0,0.0
-59.59,30.0,57.96,-56.0,51.71,-95.0,0.0
-59.39,30.0,53.7,-55.0,51.46,-96.0,0.0
-59.12,30.0,54.23,-55.0,51.2,-96.0,0.0
-58.65,30.0,55.97,-54.0,50.94,-95.0,0.0
-58.49,30.0,52.71,-54.0,50.69,-96.0,0.0
-58.24,30.0,53.45,-54.0,50.43,-96.0,0.0
-57.8,30.0,55.2,-53.0,50.18,-95.0,0.0
-57.66,30.0,51.94,-52.0,49.93,-96.0,0.0
-57.41,30.0,52.89,-52.0,49.68,-96.0,0.0
-56.96,30.0,54.64,-50.0,49.43,-95.0,0.0
-56.81,30.0,51.44,-49.0,49.19,-96.0,0.0
-56.47,30.0,53.19,-49.0,48.94,-96.0,0.0
-56.02,30.0,53.94,-48.0,48.7,-95.0,0.0
-55.87,30.0,50.69,-47.0,48.45,-96.0,0.0
-55.53,30.0,52.44,-45.0,48.21,-95.0,0.0
-55.18,30.0,52.2,-43.0,47.97,-95.0,0.0
-55.03,30.0,49.95,-41.0,47.73,-96.0,0.0
-54.58,30.0,52.71,-39.0,47.49,-95.0,0.0
-54.41,30.0,49.67,-37.0,47.25,-96.0,0.0
-54.23,30.0,49.43,-35.0,47.02,-96.0,0.0
-53.66,30.0,53.18,-32.0,46.78,-95.0,0.0
-53.46,30.0,49.01,-23.0,46.55,-96.0,0.0
-52.97,30.0,51.67,-14.0,49.02,-96.0,0.0
-51.88,30.0,57.32,-2.0,51.46,-95.0,0.0
-50.74,30.0,56.75,13.0,53.91,-96.0,0.0
-49.24,30.0,59.17,38.0,56.33,-96.0,0.0
-47.32,30.0,61.88,-63.0,56.05,-96.0,0.0
-45.5,30.0,58.59,-53.0,55.77,-96.0,0.0
-43.47,30.0,58.3,-41.0,55.49,-96.0,0.0
-40.78,30.0,61.81,-25.0,55.21,-94.0,0.0
-37.83,30.0,60.0,-20.0,57.54,-96.0,0.0
-34.11,30.0,62.21,-14.0,59.76,-96.0,0.0
-28.96,30.0,68.4,-7.0,61.95,-95.0,0.0
-22.72,30.0,66.58,1.0,64.34,-96.0,0.0
-14.43,30.0,68.57,14.0,66.54,-96.0,0.0
-2.7,30.0,73.9,30.0,68.87,-95.0,0.0
13.88,30.0,71.55,-63.0,68.53,-96.0,0.0
-65.0,30.0,70.2,-63.0,68.19,-96.0,0.0
-63.17,30.0,72.86,-63.0,67.85,-95.0,0.0
-61.58,30.0,70.52,-64.0,67.51,-96.0,0.0
-60.12,30.0,69.17,-66.0,67.17,-96.0,0.0
-58.37,30.0,71.83,-66.0,66.83,-95.0,0.0
-56.88,30.0,68.55,-66.0,66.5,-96.0,0.0
-55.36,30.0,68.21,-67.0,66.17,-96.0,0.0
-53.39,30.0,71.87,-67.0,65.84,-95.0,0.0
-51.72,30.0,67.54,-67.0,65.51,-96.0,0.0
-49.93,30.0,67.21,-68.0,65.18,-96.0,0.0
-47.6,30.0,70.88,-68.0,64.85,-94.0,0.0
-45.42,30.0,66.75,-68.0,64.53,-96.0,0.0
-42.98,30.0,66.43,-68.0,64.21,-96.0,0.0
-39.81,30.0,70.1,-68.0,63.88,-94.0,0.0
-36.53,30.0,65.78,-68.0,63.57,-96.0,0.0
-32.63,30.0,65.45,-68.0,63.25,-96.0,0.0
-27.48,30.0,69.13,-69.0,62.93,-95.0,0.0
-21.41,30.0,64.87,-69.0,62.62,-96.0,0.0
-13.53,30.0,64.55,-69.0,62.3,-96.0,0.0
-2.4,30.0,68.44,-69.0,61.99,-95.0,0.0
13.16,30.0,64.12,-69.0,61.68,-96.0,0.0
-65.0,30.0,63.81,-69.0,61.37,-96.0,0.0
-64.14,30.0,67.29,-69.0,61.07,-95.0,0.0
-63.71,30.0,62.98,-69.0,60.76,-96.0,0.0
-63.3,30.0,62.67,-69.0,60.46,-96.0,0.0
-62.52,30.0,66.37,-69.0,60.16,-95.0,0.0
-62.14,30.0,62.26,-69.0,59.85,-96.0,0.0
-61.78,30.0,61.96,-69.0,59.56,-96.0,0.0
-61.03,30.0,65.71,-69.0,59.26,-95.0,0.0
-60.7,30.0,61.41,-69.0,58.96,-96.0,0.0
-60.4,30.0,60.91,-69.0,58.67,-96.0,0.0
-59.71,30.0,64.61,-69.0,58.37,-95.0,0.0
-59.43,30.0,60.31,-69.0,58.08,-96.0,0.0
-59.16,30.0,60.01,-68.0,57.79,-96.0,0.0
-58.51,30.0,63.72,-68.0,57.5,-95.0,0.0
-58.25,30.0,59.43,-68.0,57.21,-96.0,0.0
-58.0,30.0,59.14,-68.0,56.93,-96.0,0.0
-57.39,0.0,62.65,-68.0,56.64,-95.0,0.0
-57.17,0.0,58.36,-73.0,56.36,-96.0,0.0
-56.95,0.0,58.12,-78.0,56.08,-96.0,0.0
-56.34,0.0,61.84,-83.0,55.8,-95.0,0.0
-56.12,0.0,57.56,-86.0,55.52,-96.0,0.0
-55.9,0.0,57.28,-90.0,55.24,-96.0,0.0
-55.29,0.0,61.0,-92.0,54.97,-95.0,0.0
-55.07,0.0,56.72,-93.0,54.69,-96.0,0.0
-54.85,0.0,56.44,-93.0,54.42,-96.0,0.0
-54.24,0.0,60.16,-93.0,54.14,-95.0,0.0
-54.0,0.0,55.89,-93.0,53.87,-96.0,0.0
-53.74,0.0,55.82,-93.0,53.6,-96.0,0.0
-53.07,0.0,59.74,-93.0,53.34,-95.0,0.0
-52.76,0.0,55.47,-93.0,53.07,-96.0,0.0
-52.44,0.0,55.26,-93.0,52.8,-96.0,0.0
-51.71,0.0,58.99,-93.0,52.54,-95.0,0.0
-51.34,0.0,54.72,-93.0,52.28,-96.0,0.0
-50.95,0.0,54.45,-93.0,52.02,-96.0,0.0
-50.12,0.0,58.39,-93.0,51.76,-94.0,0.0
-49.63,0.0,54.13,-93.0,51.5,-96.0,0.0
-49.11,0.0,53.86,-93.0,51.24,-96.0,0.0
-48.15,0.0,57.6,-93.0,50.98,-95.0,0.0
-47.51,0.0,53.14,-93.0,50.73,-96.0,0.0
-46.84,0.0,52.68,-93.0,50.48,-96.0,0.0
-45.7,0.0,56.47,-93.0,50.22,-94.0,0.0
-44.83,0.0,52.22,-93.0,49.97,-96.0,0.0
-43.85,0.0,51.96,-93.0,49.72,-96.0,0.0
-42.35,0.0,55.71,-93.0,49.47,-95.0,0.0
-41.03,0.0,51.46,-93.0,49.23,-96.0,0.0
-39.52,0.0,51.0,-93.0,48.98,-96.0,0.0
-37.36,0.0,54.75,-93.0,48.74,-95.0,0.0
-35.21,0.0,50.51,-93.0,48.49,-96.0,0.0
-32.61,0.0,50.26,-93.0,48.25,-96.0,0.0
-29.04,0.0,54.02,-93.0,48.01,-95.0,0.0
-24.98,0.0,49.77,-93.0,47.77,-96.0,0.0
-19.78,0.0,49.58,-93.0,47.53,-96.0,0.0
-12.52,0.0,53.34,-93.0,47.29,-94.0,0.0
-2.99,0.0,49.1,-93.0,47.05,-96.0,0.0
10.7,0.0,48.86,-93.0,46.82,-96.0,0.0
-65.0,0.0,52.62,-93.0,46.59,-95.0,0.0
-66.09,0.0,48.38,-93.0,46.35,-96.0,0.0
-67.16,0.0,48.15,-93.0,46.12,-96.0,0.0
-67.79,0.0,52.11,-93.0,45.89,-95.0,0.0
-68.8,0.0,47.88,-93.0,45.66,-96.0,0.0
-69.76,0.0,47.85,-93.0,45.43,-96.0,0.0
-70.28,0.0,51.61,-93.0,45.21,-95.0,0.0
-71.16,0.0,47.58,-93.0,44.98,-96.0,0.0
-71.99,0.0,47.42,-93.0,44.75,-96.0,0.0
-72.37,0.0,51.18,-93.0,44.53,-95.0,0.0
-73.13,0.0,46.96,-93.0,44.31,-96.0,0.0
-73.84,0.0,46.73,-93.0,44.09,-96.0,0.0
-74.1,0.0,50.5,-93.0,43.87,-95.0,0.0
-74.75,0.0,46.27,-93.0,43.65,-96.0,0.0
-75.36,0.0,45.85,-93.0,43.43,-96.0,0.0
-75.53,0.0,49.62,-93.0,43.21,-95.0,0.0
-76.11,0.0,45.2,-93.0,43.0,-96.0,0.0
-76.64,0.0,44.98,-93.0,42.78,-96.0,0.0
-76.73,0.0,48.61,-93.0,42.57,-95.0,0.0
-77.23,0.0,44.4,-93.0,42.35,-96.0,0.0
-77.67,0.0,44.18,-93.0,42.14,-96.0,0.0
-77.68,0.0,47.97,-93.0,41.93,-95.0,0.0
-78.09,0.0,43.75,-93.0,41.72,-96.0,0.0
-78.47,0.0,43.54,-93.0,41.51,-96.0,0.0
-78.4,0.0,47.33,-93.0,41.31,-94.0,0.0
-78.75,0.0,43.12,-93.0,41.1,-96.0,0.0
-79.07,0.0,42.91,-93.0,40.89,-96.0,0.0
-78.94,0.0,46.9,-93.0,40.69,-94.0,0.0
-79.23,0.0,42.69,-93.0,40.49,-96.0,0.0
-79.5,0.0,42.48,-93.0,40.28,-96.0,0.0
-79.33,0.0,46.33,-93.0,40.08,-95.0,0.0
-79.59,0.0,42.13,-93.0,39.88,-96.0,0.0
-79.83,0.0,41.92,-93.0,39.68,-96.0,0.0
-79.64,0.0,45.72,-93.0,39.48,-95.0,0.0
-79.87,0.0,41.72,-93.0,39.29,-96.0,0.0
-80.08,0.0,41.52,-93.0,39.09,-96.0,0.0
-79.96,0.0,44.32,-93.0,38.89,-95.0,0.0
-80.17,0.0,41.12,-93.0,38.7,-96.0,0.0
-80.19,0.0,42.72,-93.0,38.51,-96.0,0.0
-80.2,0.0,42.52,-93.0,38.31,-95.0,0.0
-80.43,0.0,40.32,-93.0,38.12,-96.0,0.0
-80.42,0.0,42.18,-93.0,37.93,-96.0,0.0
-80.33,0.0,42.99,-93.0,37.74,-95.0,0.0
-80.55,0.0,39.79,-93.0,37.55,-96.0,0.0
-80.55,0.0,41.6,-93.0,37.37,-96.0,0.0
-80.59,0.0,41.21,-93.0,37.18,-95.0,0.0
-80.82,0.0,39.02,-93.0,36.99,-96.0,0.0
-80.71,0.0,42.03,-93.0,36.81,-95.0,0.0
-80.72,0.0,40.84,-93.0,36.62,-95.0,0.0
-80.94,0.0,38.65,-93.0,36.44,-96.0,0.0
-80.93,0.0,40.47,-93.0,36.26,-96.0,0.0
-80.84,0.0,41.28,-93.0,36.08,-95.0,0.0
-81.06,0.0,38.15,-93.0,35.9,-96.0,0.0
-81.05,0.0,39.97,-93.0,35.72,-96.0,0.0
-80.95,0.0,40.78,-93.0,35.54,-95.0,0.0
-81.18,0.0,37.6,-93.0,35.36,-96.0,0.0
-81.26,0.0,38.62,-93.0,35.18,-96.0,0.0
-81.13,0.0,40.44,-93.0,35.01,-95.0,0.0
-81.35,0.0,37.06,-93.0,34.83,-96.0,0.0
-81.55,0.0,36.88,-93.0,34.66,-96.0,0.0
-81.42,0.0,39.7,-93.0,34.49,-95.0,0.0
-81.62,0.0,36.52,-93.0,34.31,-96.0,0.0
-81.7,0.0,37.34,-93.0,34.14,-96.0,0.0
-81.66,0.0,38.22,-93.0,33.97,-95.0,0.0
-81.84,0.0,36.05,-93.0,33.8,-96.0,0.0
-81.7,0.0,38.88,-93.0,33.63,-95.0,0.0
-81.78,0.0,36.7,-93.0,33.46,-96.0,0.0
-81.98,0.0,35.33,-93.0,33.3,-96.0,0.0
-81.86,0.0,38.16,-93.0,33.13,-95.0,0.0
-81.96,0.0,35.99,-93.0,32.96,-96.0,0.0
-82.15,0.0,34.82,-93.0,32.8,-96.0,0.0
-81.92,0.0,38.65,-93.0,32.64,-95.0,0.0
-82.13,0.0,34.48,-93.0,32.47,-96.0,0.0
-82.32,0.0,34.32,-93.0,32.31,-96.0,0.0
-82.08,0.0,38.15,-93.0,32.15,-95.0,0.0
-82.26,0.0,34.24,-93.0,31.99,-96.0,0.0
-82.41,0.0,34.08,-93.0,31.83,-96.0,0.0
-82.15,0.0,37.91,-93.0,31.67,-95.0,0.0
-82.34,0.0,33.75,-93.0,31.51,-96.0,0.0
-82.5,0.0,33.59,-93.0,31.35,-96.0,0.0
-82.24,0.0,37.42,-93.0,31.2,-94.0,0.0
-82.41,0.0,33.47,-93.0,31.04,-96.0,0.0
-82.56,0.0,33.3,-93.0,30.88,-96.0,0.0
-82.29,0.0,37.14,-93.0,30.73,-95.0,0.0
-82.47,0.0,32.98,-93.0,30.58,-96.0,0.0
-82.63,0.0,32.83,-93.0,30.42,-96.0,0.0
-82.38,0.0,36.52,-93.0,30.27,-95.0,0.0
-82.58,0.0,32.37,-93.0,30.12,-96.0,0.0
-82.75,0.0,32.21,-93.0,29.97,-96.0,0.0
-82.5,0.0,36.06,-93.0,29.82,-95.0,0.0
-82.69,0.0,31.9,-93.0,29.67,-96.0,0.0
-82.84,0.0,31.95,-93.0,29.52,-96.0,0.0
-82.57,0.0,35.8,-93.0,29.37,-95.0,0.0
-82.75,0.0,31.65,-93.0,29.23,-96.0,0.0
-82.9,0.0,31.49,-93.0,29.08,-96.0,0.0
-82.64,0.0,35.34,-93.0,28.94,-95.0,0.0
-82.82,0.0,31.19,-93.0,28.79,-96.0,0.0
-82.97,0.0,31.1,-93.0,28.65,-96.0,0.0
-82.71,0.0,34.95,-93.0,28.5,-95.0,0.0
-82.89,0.0,30.81,-93.0,28.36,-96.0,0.0
-82.94,0.0,31.66,-93.0,28.22,-96.0,0.0
-82.9,0.0,32.51,-93.0,28.08,-95.0,0.0
-83.08,0.0,30.16,-93.0,27.94,-96.0,0.0
-83.04,0.0,32.02,-93.0,27.8,-95.0,0.0
-83.01,0.0,31.87,-93.0,27.66,-95.0,0.0
-83.19,0.0,29.73,-93.0,27.52,-96.0,0.0
-83.13,0.0,31.79,-92.0,27.38,-96.0,0.0
-83.07,0.0,31.71,-93.0,27.25,-95.0,0.0
-83.23,0.0,29.56,-93.0,27.11,-96.0,0.0
-83.16,0.0,31.42,-93.0,26.98,-95.0,0.0
-83.11,0.0,31.28,-93.0,26.84,-95.0,0.0
-83.28,0.0,29.14,-92.0,26.71,-96.0,0.0
-83.12,0.0,32.0,-92.0,26.57,-95.0,0.0
-83.19,0.0,29.86,-92.0,26.44,-96.0,0.0
-83.37,0.0,28.52,-92.0,26.31,-96.0,0.0
-83.23,0.0,31.39,-92.0,26.18,-95.0,0.0
-83.32,0.0,29.25,-92.0,26.05,-96.0,0.0
-83.51,0.0,27.92,-92.0,25.91,-96.0,0.0
-83.37,0.0,30.83,-92.0,25.79,-95.0,0.0
-83.46,0.0,28.7,-92.0,25.66,-95.0,0.0
-83.64,0.0,27.57,-92.0,25.53,-96.0,0.0
-83.49,0.0,30.44,-92.0,25.4,-95.0,0.0
-83.57,0.0,28.3,-92.0,25.27,-96.0,0.0
-83.74,0.0,27.17,-92.0,25.15,-96.0,0.0
-83.58,0.0,30.04,-92.0,25.02,-95.0,0.0
-83.76,0.0,26.92,-92.0,24.9,-96.0,0.0
-83.91,0.0,26.79,-92.0,24.77,-96.0,0.0
-83.63,0.0,30.66,-92.0,24.65,-95.0,0.0
-83.81,0.0,26.53,-92.0,24.52,-96.0,0.0
-83.96,0.0,26.41,-92.0,24.4,-96.0,0.0
-83.68,0.0,30.33,-92.0,24.28,-95.0,0.0
-83.86,0.0,26.2,-92.0,24.16,-96.0,0.0
-84.0,0.0,26.08,-92.0,24.04,-96.0,0.0
-83.73,0.0,29.95,-92.0,23.92,-95.0,0.0
-83.9,0.0,25.83,-92.0,23.8,-96.0,0.0
-84.05,0.0,25.71,-92.0,23.68,-96.0,0.0
-83.76,0.0,29.79,-92.0,23.56,-95.0,0.0
-83.92,0.0,25.66,-92.0,23.44,-96.0,0.0
-84.05,0.0,25.54,-91.0,23.33,-96.0,0.0
-83.77,0.0,29.42,-91.0,23.21,-95.0,0.0
-83.93,0.0,25.3,-91.0,23.09,-96.0,0.0
-84.07,0.0,25.18,-91.0,22.98,-96.0,0.0
-83.79,0.0,29.12,-91.0,22.86,-95.0,0.0
-83.95,0.0,25.0,-91.0,22.75,-96.0,0.0
-84.09,0.0,24.88,-91.0,22.63,-96.0,0.0
-83.81,0.0,28.76,-91.0,22.52,-95.0,0.0
-83.98,0.0,24.64,-91.0,22.41,-96.0,0.0
-84.15,0.0,24.32,-91.0,22.3,-96.0,0.0
-83.88,0.0,28.21,-91.0,22.19,-95.0,0.0
-84.07,0.0,24.09,-91.0,22.07,-96.0,0.0
-84.23,0.0,23.98,-91.0,21.96,-96.0,0.0
-83.94,0.0,28.06,-91.0,21.85,-95.0,0.0
-84.1,0.0,23.95,-91.0,21.74,-96.0,0.0
-84.22,0.0,24.04,-91.0,21.64,-96.0,0.0
-83.91,0.0,27.98,-91.0,21.53,-95.0,0.0
-84.06,0.0,23.87,-91.0,21.42,-96.0,0.0
-84.19,0.0,23.76,-91.0,21.31,-96.0,0.0
-83.9,0.0,27.64,-91.0,21.21,-95.0,0.0
-84.06,0.0,23.53,-91.0,21.1,-96.0,0.0
-84.19,0.0,23.42,-91.0,21.0,-96.0,0.0
-83.9,0.0,27.31,-91.0,20.89,-95.0,0.0
-84.05,0.0,23.4,-91.0,20.79,-96.0,0.0
-84.17,0.0,23.29,-91.0,20.68,-96.0,0.0
-83.95,0.0,26.38,-91.0,20.58,-95.0,0.0
-84.09,0.0,23.13,-91.0,20.48,-96.0,0.0
-84.11,0.0,24.03,-90.0,20.37,-96.0,0.0
-83.92,0.0,25.92,-90.0,20.27,-95.0,0.0
-84.07,0.0,22.81,-90.0,20.17,-96.0,0.0
-84.1,0.0,23.7,-90.0,20.07,-96.0,0.0
-83.92,0.0,25.59,-90.0,19.97,-95.0,0.0
-84.08,0.0,22.49,-90.0,19.87,-96.0,0.0
-84.11,0.0,23.38,-90.0,19.77,-96.0,0.0
-83.95,0.0,25.07,-90.0,19.67,-95.0,0.0
-84.12,0.0,22.03,-90.0,19.57,-96.0,0.0
-83.99,0.0,24.72,-90.0,19.47,-95.0,0.0
-84.05,0.0,22.82,-90.0,19.38,-95.0,0.0
-84.21,0.0,21.72,-90.0,19.28,-96.0,0.0
-84.12,0.0,23.82,-90.0,19.18,-95.0,0.0
-84.05,0.0,23.72,-90.0,19.09,-95.0,0.0
-84.2,0.0,21.62,-90.0,18.99,-96.0,0.0
-84.12,0.0,23.52,-90.0,18.9,-95.0,0.0
-84.05,0.0,23.41,-90.0,18.8,-95.0,0.0
-84.2,0.0,21.31,-90.0,18.71,-96.0,0.0
-84.02,0.0,24.28,-90.0,18.62,-95.0,0.0
-84.09,0.0,21.97,-90.0,18.52,-95.0,0.0
-84.25,0.0,20.87,-90.0,18.43,-96.0,0.0
-84.2,0.0,22.57,-90.0,18.34,-95.0,0.0
-84.17,0.0,22.48,-90.0,18.25,-95.0,0.0
-84.36,0.0,20.18,-90.0,18.15,-96.0,0.0
-84.22,0.0,23.08,-90.0,18.06,-95.0,0.0
-84.3,0.0,20.99,-90.0,17.97,-95.0,0.0
-84.48,0.0,19.9,-90.0,17.88,-96.0,0.0
-84.42,0.0,21.8,-90.0,17.79,-95.0,0.0
-84.37,0.0,21.71,-88.0,17.71,-95.0,0.0
-84.53,0.0,19.67,-88.0,17.62,-96.0,0.0
-84.46,0.0,21.57,-88.0,17.53,-95.0,0.0
-84.4,0.0,21.48,-88.0,17.44,-95.0,0.0
-84.56,0.0,19.39,-88.0,17.35,-96.0,0.0
-84.49,0.0,21.3,-88.0,17.27,-95.0,0.0
-84.43,0.0,21.21,-88.0,17.18,-95.0,0.0
-84.58,0.0,19.12,-88.0,17.09,-96.0,0.0
-84.41,0.0,22.03,-88.0,17.01,-95.0,0.0
-84.57,0.0,18.94,-88.0,16.92,-96.0,0.0
-84.7,0.0,18.85,-88.0,16.84,-96.0,0.0
-84.51,0.0,21.76,-88.0,16.76,-95.0,0.0
-84.65,0.0,18.68,-88.0,16.67,-96.0,0.0
-84.77,0.0,18.59,-88.0,16.59,-96.0,0.0
-84.56,0.0,21.55,-87.0,16.51,-95.0,0.0
-84.69,0.0,18.47,-87.0,16.42,-96.0,0.0
-84.8,0.0,18.38,-87.0,16.34,-96.0,0.0
-84.49,0.0,22.29,-87.0,16.26,-95.0,0.0
-84.64,0.0,18.21,-87.0,16.18,-96.0,0.0
-84.76,0.0,18.12,-87.0,16.1,-96.0,0.0
-84.46,0.0,22.04,-87.0,16.02,-95.0,0.0
-84.61,0.0,17.95,-87.0,15.94,-96.0,0.0
-84.72,30.0,18.07,-87.0,15.86,-96.0,0.0
-84.4,30.0,21.99,-83.0,15.78,-95.0,0.0
-84.53,30.0,18.11,-74.0,15.7,-96.0,0.0
-84.63,30.0,18.02,-71.0,15.62,-96.0,0.0
-84.31,30.0,22.0,-67.0,15.54,-94.0,0.0
-84.44,30.0,17.91,-64.0,15.46,-96.0,0.0
-84.56,30.0,17.83,-61.0,15.39,-96.0,0.0
-84.25,30.0,21.75,-57.0,15.31,-94.0,0.0
-84.4,30.0,17.67,-55.0,15.23,-96.0,0.0
-84.52,30.0,17.58,-53.0,15.16,-96.0,0.0
-84.22,30.0,21.5,-46.0,15.08,-94.0,0.0
-84.38,30.0,17.42,-42.0,15.01,-96.0,0.0
-84.5,30.0,17.34,-38.0,14.93,-96.0,0.0
-84.23,30.0,21.06,-34.0,14.86,-95.0,0.0
-84.4,30.0,17.03,-29.0,14.78,-96.0,0.0
-84.54,30.0,16.96,-20.0,14.71,-96.0,0.0
